Gender,Age_at_Matriculation,Marital_Status_Binary,Special_Needs_Status,Mother_Education_Level,Father_Education_Level,Mother_Occupation,Father_Occupation,First_Generation_Student,UTME_PostUME_Score,Secondary_School_Exit_Grade,Study_Mode,Faculty,Year_of_Study,Non_Resident_Student,Hostel_Residency,School_Fees_Payment_Status,Fee_Arrears_Status,Bursary_Scholarship_Status,Units_Registered_Semester_1,Units_Passed_Semester_1,Assessments_Sat_Semester_1,Units_No_Assessment_Semester_1,GPA_Semester_1_5pt,Pass_Rate_Semester_1,Units_Registered_Semester_2,Units_Passed_Semester_2,Assessments_Sat_Semester_2,Units_No_Assessment_Semester_2,GPA_Semester_2_5pt,Pass_Rate_Semester_2,CGPA_5point_Scale,GPA_Change,Dropout_Status
1,19,0,0,1,19,9,9,1,136.1,142.0,1,Social_Sciences,2,0,0,1,1,1,6,6,6,0,3.17,1.0,6,6,6,0,3.5,1.0,3.34,0.33,0
1,28,0,0,37,37,0,0,1,128.0,100.0,1,Social_Sciences,2,1,0,1,0,0,6,6,7,0,3.29,1.0,6,6,6,0,3.42,1.0,3.36,0.13,0
1,20,0,0,19,37,9,9,1,158.1,149.0,1,Medicine,2,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
0,43,1,0,37,1,9,10,1,108.7,110.0,0,Sciences,4,1,0,1,0,0,6,6,6,0,3.25,1.0,6,6,6,0,3.12,1.0,3.18,-0.13,0
1,25,0,0,1,19,2,7,1,110.0,133.1,1,Engineering,5,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1
0,40,0,1,37,37,9,9,1,120.0,133.1,1,Social_Sciences,2,0,1,1,1,0,6,2,13,0,2.5,0.333,6,1,10,0,3.75,0.167,3.12,1.25,1
0,20,0,0,5,4,1,1,0,150.0,150.0,1,Social_Sciences,3,0,1,1,0,0,6,6,7,0,3.33,1.0,6,5,16,0,3.34,0.833,3.34,0.01,0
0,46,1,0,37,37,9,1,1,113.0,133.1,0,Sciences,3,0,0,1,0,0,6,3,13,0,3.08,0.5,6,6,6,0,3.33,1.0,3.2,0.25,0
0,26,0,0,19,37,5,7,1,118.6,121.0,1,Social_Sciences,2,0,0,1,0,0,21,20,23,0,3.3,0.952,14,14,18,0,2.91,1.0,3.1,-0.39,0
0,34,1,0,3,1,5,5,0,148.8,133.1,1,Social_Sciences,5,0,1,1,0,1,7,6,7,0,3.13,0.857,8,7,9,0,3.27,0.875,3.2,0.14,0
0,19,0,0,38,37,9,5,1,120.3,122.0,1,Arts,1,1,1,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,18,0,0,19,19,9,9,1,127.0,143.0,1,Social_Sciences,1,1,0,1,0,1,8,7,8,0,3.4,0.875,8,7,8,0,3.4,0.875,3.4,0.0,0
0,18,0,0,19,19,4,9,1,113.8,123.0,1,Engineering,4,1,0,1,0,0,7,7,9,0,2.79,1.0,8,8,10,0,2.86,1.0,2.82,0.07,0
1,37,0,0,38,37,9,7,1,108.0,120.0,0,Sciences,2,0,1,1,0,1,7,6,9,0,2.96,0.857,6,5,7,0,3.0,0.833,2.98,0.04,0
1,23,0,0,19,38,9,7,1,129.1,114.0,1,Social_Sciences,3,0,1,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
1,26,0,0,19,38,9,7,1,135.9,114.0,1,Sciences,4,0,0,1,0,0,14,14,14,0,3.5,1.0,13,13,13,0,3.4,1.0,3.45,-0.1,0
0,18,0,0,19,38,3,5,1,154.4,154.4,1,Medicine,1,1,0,0,0,0,6,5,8,0,3.0,0.833,6,0,0,0,0.0,0.0,1.5,-3.0,1
0,18,0,0,3,2,122,4,0,190.0,190.0,1,Social_Sciences,4,1,0,1,0,0,7,4,15,0,2.89,0.571,7,5,10,0,3.1,0.714,3.0,0.21,0
0,19,0,0,3,3,2,2,0,132.5,136.0,1,Engineering,2,1,0,1,0,0,7,7,8,0,3.3,1.0,8,8,8,0,3.27,1.0,3.28,-0.03,0
0,18,0,0,19,1,4,9,1,163.3,163.3,1,Arts,2,0,0,1,0,0,6,6,10,0,3.38,1.0,6,6,12,0,3.0,1.0,3.19,-0.38,0
0,19,0,0,1,3,4,3,0,122.5,126.0,1,Social_Sciences,2,1,0,1,0,0,6,6,6,0,3.33,1.0,6,5,8,0,3.2,0.833,3.26,-0.13,1
1,20,0,0,1,1,191,171,1,121.0,122.0,1,Engineering,4,1,1,1,0,0,5,4,10,0,3.56,0.8,5,1,14,0,2.5,0.2,3.03,-1.06,0
0,22,0,0,1,1,1,5,1,131.8,137.0,1,Law,1,0,0,1,0,1,6,6,7,0,3.04,1.0,6,4,9,0,3.0,0.667,3.02,-0.04,0
0,18,0,0,19,1,9,5,1,135.0,139.0,1,Law,2,1,0,1,0,1,8,7,8,0,3.05,0.875,8,7,8,0,3.05,0.875,3.05,0.0,0
0,18,0,0,19,39,5,4,1,141.7,142.0,1,Arts,3,0,0,1,0,1,6,6,8,0,3.17,1.0,6,6,6,0,3.25,1.0,3.21,0.08,0
0,18,0,0,38,38,5,5,1,131.3,133.1,1,Sciences,3,1,0,1,0,1,6,6,7,0,3.07,1.0,6,6,6,0,3.38,1.0,3.22,0.31,0
0,18,0,0,38,37,5,7,1,123.9,126.0,1,Social_Sciences,3,1,1,1,0,1,6,6,7,0,3.25,1.0,6,6,6,0,3.25,1.0,3.25,0.0,0
0,18,0,0,4,3,7,4,0,126.1,131.0,1,Arts,1,1,0,1,0,0,6,6,8,0,3.04,1.0,6,6,6,0,2.79,1.0,2.92,-0.25,0
0,19,0,0,1,19,7,7,1,126.5,131.0,1,Sciences,1,1,0,1,0,1,7,7,8,0,3.47,1.0,8,7,9,0,3.27,0.875,3.37,-0.2,0
0,20,0,0,19,1,5,5,1,107.3,108.0,1,Engineering,2,0,0,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,19,0,0,1,19,9,5,1,95.0,133.1,1,Law,3,1,0,1,0,1,6,6,12,0,2.92,1.0,6,0,7,0,0.0,0.0,1.46,-2.92,1
0,18,0,0,3,1,4,7,0,116.1,122.0,1,Sciences,1,1,1,1,0,0,6,6,13,0,3.29,1.0,6,3,12,0,2.75,0.5,3.02,-0.54,0
0,18,0,0,1,1,9,7,1,134.6,143.0,1,Arts,1,1,0,1,0,1,6,6,6,0,3.62,1.0,6,6,6,0,3.21,1.0,3.42,-0.41,1
0,18,0,0,19,19,7,7,1,128.0,135.0,1,Social_Sciences,5,1,1,1,0,1,7,7,7,0,3.61,1.0,8,8,8,0,3.41,1.0,3.51,-0.2,0
0,18,0,0,3,38,2,6,0,144.2,148.0,1,Social_Sciences,1,1,0,1,0,0,6,6,6,0,3.79,1.0,6,6,7,0,3.57,1.0,3.68,-0.22,0
0,18,0,0,19,38,4,8,1,129.5,134.0,1,Sciences,5,0,0,1,0,1,5,5,5,0,2.9,1.0,5,4,12,0,3.16,0.8,3.03,0.26,0
0,18,0,0,1,1,4,7,1,116.8,122.0,1,Law,3,1,1,1,1,0,6,6,6,0,2.92,1.0,6,6,6,0,3.08,1.0,3.0,0.16,0
0,20,0,0,37,38,9,6,1,160.0,160.0,1,Engineering,3,0,1,1,0,1,6,6,8,0,3.16,1.0,6,6,10,0,3.3,1.0,3.23,0.14,0
0,19,0,0,38,37,3,5,1,127.1,126.0,1,Social_Sciences,1,1,1,1,0,1,6,3,14,0,3.17,0.5,6,6,7,0,2.75,1.0,2.96,-0.42,0
0,18,0,0,2,19,2,6,0,126.3,138.0,1,Arts,1,1,0,1,0,1,6,6,7,1,3.21,1.0,6,6,8,0,3.25,1.0,3.23,0.04,0
0,19,0,0,38,38,8,7,1,112.9,115.0,1,Arts,3,1,0,1,0,1,6,6,7,0,2.96,1.0,6,6,8,0,3.29,1.0,3.12,0.33,0
0,19,0,0,3,1,1,5,0,130.2,141.0,1,Medicine,3,1,0,1,0,0,6,5,8,1,2.85,0.833,6,4,7,0,2.69,0.667,2.77,-0.16,0
0,19,0,0,3,4,3,2,0,100.0,100.0,1,Social_Sciences,3,0,0,1,0,0,5,5,10,2,3.71,1.0,5,5,7,0,3.79,1.0,3.75,0.08,0
0,19,0,0,19,19,7,7,1,121.6,130.0,1,Engineering,1,0,0,1,0,0,6,6,7,0,3.68,1.0,6,6,6,0,3.96,1.0,3.82,0.28,0
0,20,0,1,42,1,2,7,1,130.0,130.0,1,Medicine,3,0,1,1,1,0,6,6,6,0,3.38,1.0,6,5,9,0,3.25,0.833,3.32,-0.13,0
0,18,0,0,38,19,9,5,1,121.7,135.0,1,Social_Sciences,3,1,0,1,0,1,5,4,7,0,2.88,0.8,5,5,5,0,3.1,1.0,2.99,0.22,0
0,33,0,0,1,39,4,7,1,120.0,120.0,1,Engineering,3,0,0,1,0,0,5,2,9,0,3.5,0.4,5,0,5,0,0.0,0.0,1.75,-3.5,1
0,19,0,0,19,19,4,5,1,143.5,148.0,1,Sciences,3,0,0,1,0,1,7,6,8,0,3.21,0.857,6,0,6,0,0.0,0.0,1.6,-3.21,1
0,18,0,0,1,1,9,9,1,128.3,136.0,1,Law,3,0,1,1,0,1,7,7,7,0,3.36,1.0,8,8,8,0,3.69,1.0,3.52,0.33,0
0,19,0,0,19,1,4,3,1,111.9,108.0,1,Engineering,2,0,1,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,19,0,0,38,38,6,3,1,140.0,140.0,1,Arts,1,0,0,1,0,0,6,3,18,0,2.92,0.5,6,4,14,0,2.88,0.667,2.9,-0.04,0
0,18,0,0,3,1,2,8,0,137.6,153.0,1,Social_Sciences,2,1,0,1,0,0,6,6,6,0,4.0,1.0,6,6,7,0,3.58,1.0,3.79,-0.42,0
0,20,0,0,19,19,9,5,1,135.0,135.0,1,Sciences,1,1,0,1,0,0,6,6,6,0,3.46,1.0,6,6,6,0,2.96,1.0,3.21,-0.5,0
0,19,0,0,19,37,7,7,1,133.8,146.0,1,Social_Sciences,2,1,1,1,0,0,8,8,9,1,3.31,1.0,8,8,9,1,3.31,1.0,3.31,0.0,0
1,18,0,0,19,19,9,9,1,126.9,130.0,1,Sciences,2,1,0,1,0,1,6,6,6,0,3.5,1.0,6,6,6,0,3.54,1.0,3.52,0.04,0
1,19,0,0,1,2,5,3,0,106.7,113.0,1,Social_Sciences,1,1,0,1,1,1,6,2,14,0,2.5,0.333,6,0,6,0,0.0,0.0,1.25,-2.5,1
0,25,0,0,37,37,9,9,1,145.7,145.7,0,Social_Sciences,1,1,1,1,0,0,16,15,16,0,3.33,0.938,13,11,13,0,3.07,0.846,3.2,-0.26,0
0,20,0,0,3,3,4,4,0,153.1,145.0,1,Social_Sciences,1,1,1,1,0,1,6,6,6,0,3.12,1.0,6,6,6,0,3.58,1.0,3.35,0.46,0
0,19,0,0,38,37,5,5,1,118.7,126.0,0,Arts,3,0,1,1,0,0,6,6,6,0,3.12,1.0,6,6,6,0,2.88,1.0,3.0,-0.24,0
1,33,0,0,34,34,0,0,1,161.8,160.0,0,Law,4,1,1,1,1,0,5,2,8,0,2.62,0.4,5,0,5,0,0.0,0.0,1.31,-2.62,1
1,18,0,0,19,38,194,175,1,124.9,134.0,1,Arts,1,1,0,1,1,0,5,3,11,0,2.67,0.6,5,3,9,0,2.83,0.6,2.75,0.16,0
1,18,0,0,19,37,5,8,1,150.8,163.0,1,Sciences,5,1,1,1,0,0,5,4,9,0,2.62,0.8,5,2,11,3,2.62,0.4,2.62,0.0,0
0,19,0,0,1,1,2,3,1,130.0,130.0,1,Sciences,2,0,0,1,0,0,5,4,10,0,3.0,0.8,5,5,6,0,2.85,1.0,2.92,-0.15,0
0,18,0,0,3,3,2,2,0,163.6,165.0,1,Social_Sciences,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
0,19,0,0,38,19,141,171,1,115.0,142.0,1,Medicine,1,0,1,1,0,0,5,5,11,0,2.88,1.0,5,2,9,0,2.67,0.4,2.78,-0.21,0
0,18,0,0,19,1,5,10,1,136.8,156.0,1,Law,2,1,0,1,0,0,6,6,6,0,3.5,1.0,6,6,6,0,3.38,1.0,3.44,-0.12,1
0,18,0,0,3,19,2,7,0,130.9,141.0,1,Law,3,1,1,1,0,0,6,6,7,0,3.38,1.0,6,5,8,0,3.15,0.833,3.26,-0.23,0
0,18,0,0,19,37,7,7,1,127.0,143.0,1,Engineering,3,1,1,1,0,0,8,8,8,0,3.27,1.0,8,8,8,0,3.27,1.0,3.27,0.0,0
0,37,1,0,38,38,2,10,1,120.0,133.1,1,Social_Sciences,1,0,1,1,0,0,7,2,9,0,2.69,0.286,7,0,9,0,0.0,0.0,1.34,-2.69,1
0,20,0,0,38,1,2,4,1,126.0,133.0,1,Social_Sciences,1,0,0,1,0,0,6,1,11,0,3.0,0.167,5,0,10,0,0.0,0.0,1.5,-3.0,0
0,20,0,0,37,37,5,5,1,153.8,172.0,1,Sciences,2,1,1,1,0,1,6,6,6,0,3.5,1.0,6,6,6,0,3.33,1.0,3.42,-0.17,0
1,21,0,0,19,19,9,6,1,140.0,140.0,1,Sciences,1,0,1,1,0,0,6,6,7,0,3.08,1.0,6,6,7,0,3.36,1.0,3.22,0.28,0
0,18,0,0,38,1,5,4,1,136.6,142.0,1,Medicine,1,0,0,1,0,1,7,7,7,0,3.37,1.0,8,8,9,0,3.7,1.0,3.54,0.33,0
0,26,0,0,19,1,9,8,1,105.0,140.0,0,Engineering,1,0,0,1,0,0,6,3,14,1,2.67,0.5,6,5,9,0,2.8,0.833,2.74,0.13,0
0,41,0,0,37,37,9,7,1,139.4,133.1,1,Engineering,3,0,0,1,1,0,5,5,6,0,2.9,1.0,5,5,8,0,3.05,1.0,2.97,0.15,0
0,18,0,0,19,1,3,9,1,140.0,148.0,1,Sciences,4,1,1,1,0,1,6,6,6,0,3.42,1.0,6,6,6,0,3.67,1.0,3.54,0.25,0
0,18,0,0,19,37,9,7,1,130.8,137.0,1,Medicine,2,0,0,1,1,0,8,8,9,1,3.6,1.0,8,8,9,1,3.6,1.0,3.6,0.0,0
0,31,0,0,38,38,9,9,1,138.8,143.0,1,Social_Sciences,4,1,1,1,0,0,7,7,9,0,3.87,1.0,8,8,8,0,4.1,1.0,3.98,0.23,0
0,23,0,0,1,1,4,10,1,110.0,133.1,1,Arts,1,0,0,1,1,0,6,6,8,0,3.16,1.0,6,6,6,0,3.54,1.0,3.35,0.38,0
0,19,0,0,37,19,9,9,1,127.8,138.0,1,Medicine,2,1,1,1,0,0,7,6,7,0,3.75,0.857,7,6,7,0,3.75,0.857,3.75,0.0,0
0,20,0,0,37,38,4,9,1,134.2,138.0,1,Engineering,1,1,0,1,0,1,6,6,6,0,3.75,1.0,6,6,6,0,3.25,1.0,3.5,-0.5,0
0,40,1,0,37,37,7,5,1,143.0,150.0,0,Social_Sciences,2,0,0,1,0,0,9,9,9,0,3.97,1.0,7,7,7,0,3.54,1.0,3.76,-0.43,0
0,32,0,0,37,37,9,9,1,120.0,120.0,1,Sciences,5,1,0,1,1,0,6,4,14,0,2.88,0.667,6,3,14,0,2.75,0.5,2.82,-0.13,1
0,24,0,0,37,37,9,7,1,113.2,110.0,1,Sciences,2,1,1,1,0,0,6,2,14,0,2.62,0.333,6,1,11,0,2.5,0.167,2.56,-0.12,1
0,18,0,0,19,37,5,8,1,135.8,146.0,1,Law,2,1,1,1,0,0,7,6,7,0,3.5,0.857,7,6,7,0,3.5,0.857,3.5,0.0,0
0,18,0,0,37,37,9,9,1,143.5,148.0,1,Arts,2,0,0,1,0,0,6,6,6,0,3.25,1.0,6,6,6,0,3.21,1.0,3.23,-0.04,0
0,18,0,0,19,37,4,7,1,148.9,145.0,1,Engineering,1,1,1,1,0,1,6,6,6,0,3.42,1.0,6,6,6,0,3.25,1.0,3.34,-0.17,0
0,27,0,0,38,38,4,7,1,115.6,133.1,1,Engineering,4,1,1,0,0,0,6,0,8,0,0.0,0.0,6,0,8,0,0.0,0.0,0.0,0.0,1
0,18,0,0,38,37,9,5,1,159.3,160.0,1,Social_Sciences,2,0,1,1,0,0,5,5,5,0,3.6,1.0,5,5,5,0,3.85,1.0,3.72,0.25,0
0,26,0,0,19,37,9,8,1,138.5,150.0,0,Sciences,2,0,0,1,0,0,5,4,10,0,3.0,0.8,5,4,9,0,2.81,0.8,2.9,-0.19,0
0,19,0,0,19,12,9,4,1,133.2,130.0,1,Engineering,2,1,0,1,0,0,6,6,6,0,3.54,1.0,6,6,7,0,3.42,1.0,3.48,-0.12,0
0,19,0,0,37,34,0,0,1,117.6,120.0,0,Engineering,2,1,1,1,0,0,6,5,8,0,3.05,0.833,6,6,7,0,3.0,1.0,3.02,-0.05,0
0,21,0,0,1,37,5,5,1,108.7,115.0,1,Engineering,1,1,0,1,0,0,5,3,8,1,3.0,0.6,5,3,9,0,3.17,0.6,3.08,0.17,0
0,24,0,0,1,19,4,6,1,106.0,133.1,1,Law,3,1,1,1,0,0,5,2,11,0,2.62,0.4,5,1,14,0,2.75,0.2,2.68,0.13,0
0,20,0,0,37,37,9,10,1,122.6,120.0,1,Engineering,1,0,0,1,0,0,6,3,8,0,3.08,0.5,6,2,11,0,2.62,0.333,2.85,-0.46,1
0,18,0,0,19,1,5,9,1,127.4,134.0,1,Sciences,3,1,0,1,0,0,6,5,7,0,3.05,0.833,6,5,7,0,3.05,0.833,3.05,0.0,0
0,30,0,0,19,19,9,9,1,100.0,133.1,1,Social_Sciences,3,0,0,1,0,0,6,0,6,0,0.0,0.0,6,0,6,0,0.0,0.0,0.0,0.0,1
0,22,0,0,19,37,9,9,1,95.0,133.1,1,Law,3,1,0,0,1,0,7,6,10,0,2.88,0.857,7,6,8,0,3.29,0.857,3.08,0.41,0
0,21,0,0,37,19,9,8,1,130.0,130.0,1,Engineering,2,0,0,1,0,0,9,9,9,0,2.72,1.0,10,10,18,0,2.9,1.0,2.81,0.18,0
0,26,0,0,19,19,4,5,1,122.8,120.0,1,Sciences,2,0,0,1,0,0,7,6,12,0,3.04,0.857,8,8,8,0,2.92,1.0,2.98,-0.12,1
0,23,0,0,19,19,7,7,1,115.0,115.0,1,Engineering,1,1,1,1,0,0,5,2,7,1,2.5,0.4,5,1,9,0,3.0,0.2,2.75,0.5,0
0,18,0,0,19,37,5,9,1,145.9,135.0,1,Arts,3,0,0,1,0,1,6,6,6,0,3.17,1.0,6,6,6,0,3.04,1.0,3.1,-0.13,0
0,21,0,0,1,37,5,9,1,143.0,133.1,1,Social_Sciences,1,1,1,1,1,0,6,5,9,0,2.85,0.833,6,5,8,0,3.05,0.833,2.95,0.2,1
0,18,0,0,19,38,9,9,1,100.0,145.0,1,Law,2,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1
0,21,0,0,19,37,5,5,1,121.3,130.0,1,Medicine,1,1,0,1,0,0,5,2,14,2,3.25,0.4,5,4,8,1,3.0,0.8,3.12,-0.25,0
0,18,0,0,38,38,7,7,1,121.2,118.0,1,Arts,1,1,1,1,0,0,6,5,8,0,3.35,0.833,6,5,7,0,3.0,0.833,3.18,-0.35,0
0,19,0,1,37,37,5,9,1,125.1,138.0,1,Social_Sciences,2,1,1,1,0,1,6,6,6,0,3.38,1.0,6,5,8,0,3.2,0.833,3.29,-0.18,1
0,22,0,0,1,1,4,9,1,112.9,122.0,1,Social_Sciences,1,1,0,1,0,0,6,4,14,0,3.06,0.667,6,3,11,0,2.83,0.5,2.94,-0.23,0
0,19,0,0,38,19,5,8,1,120.8,126.0,1,Sciences,3,1,1,1,0,0,6,6,7,0,3.07,1.0,6,6,7,0,3.21,1.0,3.14,0.14,0
0,19,0,0,38,37,9,8,1,114.0,121.0,1,Medicine,1,1,0,0,0,0,5,0,12,4,0.0,0.0,5,0,8,1,0.0,0.0,0.0,0.0,1
0,19,0,0,37,37,7,5,1,132.1,152.0,1,Engineering,1,1,1,1,0,0,6,2,10,0,2.62,0.333,6,1,11,0,3.25,0.167,2.94,0.63,1
0,27,1,0,37,37,192,192,1,160.0,160.0,1,Sciences,2,0,0,1,0,0,5,3,12,2,3.5,0.6,5,5,8,1,3.0,1.0,3.25,-0.5,0
0,22,0,0,37,37,5,5,1,134.0,134.0,1,Arts,1,1,0,1,0,0,5,5,7,0,3.55,1.0,5,5,10,0,3.05,1.0,3.3,-0.5,0
0,18,0,0,37,1,9,7,1,124.2,128.0,1,Engineering,1,1,1,1,0,0,6,5,8,0,3.25,0.833,6,6,7,0,3.29,1.0,3.27,0.04,1
0,20,0,0,38,38,5,5,1,115.6,125.0,1,Social_Sciences,3,1,1,1,0,0,6,6,6,0,2.75,1.0,6,4,8,0,3.19,0.667,2.97,0.44,0
0,34,1,0,37,37,9,9,1,128.2,130.0,0,Social_Sciences,1,0,0,1,0,0,8,3,9,0,2.75,0.375,7,2,7,0,2.5,0.286,2.62,-0.25,1
0,18,0,0,1,38,5,8,1,132.8,138.0,1,Social_Sciences,3,1,0,1,0,0,7,6,9,0,3.1,0.857,8,8,9,0,3.44,1.0,3.27,0.34,0
1,20,0,0,1,1,5,5,1,123.1,121.0,1,Law,1,1,0,1,0,0,6,4,12,0,3.69,0.667,6,4,7,0,3.06,0.667,3.38,-0.63,0
0,20,0,0,1,19,5,5,1,125.6,134.0,1,Engineering,1,1,1,1,0,0,5,5,6,0,4.04,1.0,5,5,6,0,3.96,1.0,4.0,-0.08,0
1,25,0,0,1,38,4,9,1,115.0,130.0,0,Social_Sciences,3,0,1,1,0,0,5,0,7,0,0.0,0.0,5,0,8,0,0.0,0.0,0.0,0.0,1
1,18,0,0,3,19,2,9,0,123.6,126.0,1,Social_Sciences,1,1,0,1,0,0,5,5,6,0,3.1,1.0,5,3,9,0,3.25,0.6,3.18,0.15,1
1,18,0,0,1,1,9,9,1,141.7,148.0,1,Arts,1,0,0,0,0,0,6,5,8,0,2.9,0.833,6,4,11,0,3.25,0.667,3.08,0.35,1
0,18,0,0,19,38,5,7,1,139.0,160.0,1,Arts,2,1,0,1,0,1,6,5,8,0,3.05,0.833,6,0,13,0,0.0,0.0,1.52,-3.05,1
0,19,0,0,1,19,5,4,1,118.0,118.0,1,Engineering,1,0,1,1,0,1,6,5,7,0,2.75,0.833,6,5,7,0,3.2,0.833,2.98,0.45,0
0,19,0,0,38,19,5,5,1,142.0,150.0,1,Social_Sciences,3,1,1,1,0,1,6,6,8,0,3.08,1.0,6,5,7,0,3.1,0.833,3.09,0.02,1
0,21,0,0,1,1,5,5,1,143.4,140.0,1,Sciences,1,0,0,1,0,1,6,6,6,0,3.71,1.0,6,6,7,0,3.14,1.0,3.42,-0.57,0
0,29,0,0,3,2,2,2,0,115.9,100.0,1,Medicine,3,0,0,1,0,0,10,9,15,0,2.89,0.9,11,10,17,0,2.98,0.909,2.94,0.09,0
0,20,0,0,1,37,9,9,1,105.1,110.0,1,Engineering,4,1,0,1,0,1,6,6,6,0,3.0,1.0,6,6,6,0,2.96,1.0,2.98,-0.04,0
0,21,0,0,19,37,134,193,1,138.0,140.0,0,Arts,2,1,1,1,1,1,13,11,13,0,3.18,0.846,11,10,11,0,3.15,0.909,3.16,-0.03,0
0,34,0,0,37,37,9,8,1,114.7,133.1,0,Sciences,4,0,0,1,0,0,2,2,2,0,2.62,1.0,1,1,1,0,2.75,1.0,2.68,0.13,1
0,20,0,0,1,37,3,9,1,130.5,140.0,1,Engineering,2,1,0,1,0,0,6,6,6,0,3.08,1.0,6,6,6,0,3.0,1.0,3.04,-0.08,0
1,24,0,0,37,37,9,9,1,134.3,110.0,0,Social_Sciences,5,0,0,1,0,0,5,0,10,0,0.0,0.0,5,1,7,0,3.0,0.2,1.5,3.0,1
1,18,0,0,1,1,4,3,1,137.5,148.0,1,Law,1,0,0,1,0,0,7,7,7,0,3.71,1.0,8,8,9,0,3.6,1.0,3.66,-0.11,0
1,19,0,0,1,19,4,4,1,125.3,137.0,1,Social_Sciences,3,0,1,1,0,0,7,7,7,0,3.05,1.0,7,7,7,0,3.05,1.0,3.05,0.0,0
1,18,0,0,1,19,7,7,1,111.3,120.0,1,Medicine,2,0,0,1,0,1,5,4,10,0,2.7,0.8,5,4,10,0,2.94,0.8,2.82,0.24,0
1,28,0,0,38,38,9,5,1,144.8,120.0,0,Social_Sciences,2,0,0,1,0,0,5,4,7,0,3.19,0.8,5,5,7,0,3.58,1.0,3.38,0.39,0
1,28,0,0,1,1,9,7,1,152.1,130.0,0,Social_Sciences,2,0,0,1,0,0,5,2,13,0,2.75,0.4,5,1,12,0,3.0,0.2,2.88,0.25,1
1,20,0,0,38,38,0,5,1,126.1,132.0,1,Sciences,3,0,0,1,0,0,6,4,9,0,2.69,0.667,6,0,12,0,0.0,0.0,1.34,-2.69,1
1,22,0,0,1,1,7,4,1,136.0,130.0,1,Law,1,1,0,1,0,0,8,8,9,1,3.14,1.0,8,8,9,1,3.14,1.0,3.14,0.0,0
1,19,0,0,19,1,4,4,1,124.3,128.0,1,Engineering,1,1,1,1,0,0,8,7,8,0,3.17,0.875,8,7,8,0,3.17,0.875,3.17,0.0,0
1,20,0,0,1,19,7,5,1,129.9,132.0,1,Law,3,1,0,1,0,0,6,6,10,0,3.18,1.0,6,4,8,0,3.25,0.667,3.22,0.07,0
1,26,0,0,3,1,2,4,0,136.1,133.1,1,Medicine,3,0,0,1,0,0,7,2,7,0,2.94,0.286,5,0,10,0,0.0,0.0,1.47,-2.94,1
1,21,0,0,37,37,9,9,1,115.1,120.0,1,Medicine,5,1,1,0,0,0,6,3,11,0,2.75,0.5,6,0,14,0,0.0,0.0,1.38,-2.75,1
1,18,0,0,3,3,2,2,0,143.6,145.0,1,Social_Sciences,3,1,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
1,18,0,0,37,38,9,7,1,115.8,127.0,1,Arts,5,1,1,1,0,0,5,5,5,0,3.35,1.0,5,5,6,0,3.05,1.0,3.2,-0.3,0
1,22,0,0,19,19,4,7,1,149.0,135.0,1,Arts,3,1,1,1,0,0,17,17,21,0,3.14,1.0,17,17,20,0,3.03,1.0,3.08,-0.11,0
1,36,1,0,37,37,9,9,1,100.0,133.1,1,Sciences,1,0,0,1,0,0,5,0,0,0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,1
1,20,0,0,38,38,9,9,1,133.4,125.0,1,Social_Sciences,1,1,1,1,0,1,6,6,8,0,3.0,1.0,6,6,8,0,2.88,1.0,2.94,-0.12,0
1,20,0,0,3,4,2,2,0,122.8,127.0,1,Sciences,3,0,0,1,0,0,6,3,6,0,3.08,0.5,6,0,9,0,0.0,0.0,1.54,-3.08,1
1,25,0,0,37,1,5,4,1,151.2,133.1,0,Social_Sciences,2,0,0,1,0,0,5,4,11,0,2.88,0.8,5,3,11,0,3.38,0.6,3.13,0.5,1
1,35,0,0,37,19,6,4,1,137.0,150.0,1,Sciences,1,0,0,1,0,0,6,5,7,0,3.2,0.833,6,5,11,0,3.46,0.833,3.33,0.26,0
1,22,0,0,1,37,7,7,1,118.0,133.1,1,Sciences,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1
1,26,0,0,3,39,3,7,0,126.4,150.0,1,Engineering,5,0,0,1,0,0,7,7,8,0,3.32,1.0,8,7,11,0,3.04,0.875,3.18,-0.28,0
1,20,0,0,38,38,9,5,1,130.0,130.0,1,Social_Sciences,2,0,0,0,1,0,6,4,16,0,2.95,0.667,6,2,15,0,3.0,0.333,2.98,0.05,1
